"","Korea","Italy","X"
"X5.6.20",10810,214457,2779
"X5.7.20",10822,215858,2905
"X5.8.20",10840,217185,3144
"X5.9.20",10874,218268,3393
"X5.10.20",10909,219070,3517
"X5.11.20",10936,219814,3614
"X5.12.20",10962,221216,3663
"X5.13.20",10991,222104,3732
"X5.14.20",11018,223096,3792
"X5.15.20",11037,223885,3887
"X5.16.20",11050,224760,3959
"X5.17.20",11065,225435,3987
"X5.18.20",11078,225886,4027
"X5.19.20",11110,226699,4085
"X5.20.20",11122,227364,4177
"X5.21.20",11142,228006,4250
"X5.22.20",11165,228658,4356
"X5.23.20",11190,229327,4468
"X5.24.20",11206,229858,4563
"X5.25.20",11225,230158,4586
"X5.26.20",11265,230555,4653
"X5.27.20",11344,231139,4710
"X5.28.20",11402,231732,4793
"X5.29.20",11441,232248,4866
"X5.30.20",11468,232664,4960
"X5.31.20",11503,232997,4993
"X6.1.20",11541,233197,5034
"X6.2.20",11590,233515,5067
"X6.3.20",11629,233836,5162
"X6.4.20",11668,234013,5247
"X6.5.20",11719,234531,5277
"X6.6.20",11776,234801,5367
"X6.7.20",11814,234998,5438
"X6.8.20",11852,235278,5471
"X6.9.20",11902,235561,5523
"X6.10.20",11947,235763,5604
"X6.11.20",12003,236142,5665
"X6.12.20",12051,236305,5742
"X6.13.20",12085,236651,5833
"X6.14.20",12121,236989,5898
"X6.15.20",12155,237290,5928
"X6.16.20",12198,237500,5966
"X6.17.20",12257,237828,6050
"X6.18.20",12306,238159,6109
"X6.19.20",12373,238011,6158
"X6.20.20",12421,238275,6225
"X6.21.20",12438,238499,6297
"X6.22.20",12484,238720,6326
"X6.23.20",12535,238833,6353
"X6.24.20",12563,239410,6419
"X6.25.20",12602,239706,6479
"X6.26.20",12653,239961,6535
"X6.27.20",12715,240136,6626
"X6.28.20",12757,240310,6681
"X6.29.20",12800,240436,6716
"X6.30.20",12850,240578,6764
"X7.1.20",12904,240760,6826
"X7.2.20",12967,240961,6893
"X7.3.20",13030,241184,6978
"X7.4.20",13091,241419,7028
"X7.5.20",13137,241611,7063
"X7.6.20",13181,241819,7105
"X7.7.20",13244,241956,7163
"X7.8.20",13293,242149,7242
"X7.9.20",13338,242363,7336
"X7.10.20",13373,242639,7401
"X7.11.20",13417,242827,7454
"X7.12.20",13479,243061,7499
"X7.13.20",13512,243230,7524
"X7.14.20",13551,243344,7572
"X7.15.20",13612,243506,7652
"X7.16.20",13672,243736,7694
"X7.17.20",13711,243967,7789
"X7.18.20",13745,244216,7862
"X7.19.20",13771,244434,7906
"X7.20.20",13816,244624,7943
"X7.21.20",13879,244752,8019
"X7.22.20",13938,245032,8077
"X7.23.20",13979,245338,8143
"X7.24.20",14092,245590,8200
"X7.25.20",14150,245864,8305
"X7.26.20",14175,246118,8395
"X7.27.20",14203,246286,8444
"X7.28.20",14251,246488,8492
"X7.29.20",14269,246776,8641
"X7.30.20",14305,247158,8685
"X7.31.20",14336,247537,8764
"X8.1.20",14366,247832,8867
"X8.2.20",14389,248070,8955
"X8.3.20",14423,248229,9020
"X8.4.20",14456,248419,9079
"X8.5.20",14499,248803,9168
"X8.6.20",14519,249204,9273
"X8.7.20",14562,249756,9371
"X8.8.20",14598,250103,9477
"X8.9.20",14626,250566,9605
"X8.10.20",14660,250825,9663
"X8.11.20",14714,251237,9713
"X8.12.20",14770,251713,9815
"X8.13.20",14873,252235,9897
"X8.14.20",15039,252809,10024
"X8.15.20",15318,253438,10118
"X8.16.20",15515,253915,10274
"X8.17.20",15761,254235,10360
"X8.18.20",16058,254636,10443
"X8.19.20",16346,255278,10566
"X8.20.20",16670,256118,10691
"X8.21.20",17002,257065,10884
"X8.22.20",17399,258136,11135
"X8.23.20",17665,259345,11276
"X8.24.20",17945,260298,11425
"X8.25.20",18265,261174,11559
"X8.26.20",18706,262540,11851
"X8.27.20",19077,263949,12194
"X8.28.20",19400,265409,12517
"X8.29.20",19699,266853,12942
"X8.30.20",19947,268218,13322
"X8.31.20",20182,269214,13509
"X9.1.20",20449,270189,13749
