"","Korea","Italy","X"
"X5.5.20",10806,213013,4127
"X5.6.20",10810,214457,4201
"X5.7.20",10822,215858,4330
"X5.8.20",10840,217185,4424
"X5.9.20",10874,218268,4490
"X5.10.20",10909,219070,4589
"X5.11.20",10936,219814,4613
"X5.12.20",10962,221216,4732
"X5.13.20",10991,222104,4852
"X5.14.20",11018,223096,4962
"X5.15.20",11037,223885,5086
"X5.16.20",11050,224760,5237
"X5.17.20",11065,225435,5310
"X5.18.20",11078,225886,5398
"X5.19.20",11110,226699,5489
"X5.20.20",11122,227364,5532
"X5.21.20",11142,228006,5680
"X5.22.20",11165,228658,5849
"X5.23.20",11190,229327,5960
"X5.24.20",11206,229858,6037
"X5.25.20",11225,230158,6090
"X5.26.20",11265,230555,6137
"X5.27.20",11344,231139,6229
"X5.28.20",11402,231732,6270
"X5.29.20",11441,232248,6338
"X5.30.20",11468,232664,6418
"X5.31.20",11503,232997,6506
"X6.1.20",11541,233197,6573
"X6.2.20",11590,233515,6692
"X6.3.20",11629,233836,6805
"X6.4.20",11668,234013,6907
"X6.5.20",11719,234531,6907
"X6.6.20",11776,234801,7003
"X6.7.20",11814,234998,7150
"X6.8.20",11852,235278,7205
"X6.9.20",11902,235561,7363
"X6.10.20",11947,235763,7480
"X6.11.20",12003,236142,7626
"X6.12.20",12051,236305,7848
"X6.13.20",12085,236651,8073
"X6.14.20",12121,236989,8231
"X6.15.20",12155,237290,8417
"X6.16.20",12198,237500,8645
"X6.17.20",12257,237828,8904
"X6.18.20",12306,238159,9354
"X6.19.20",12373,238011,9706
"X6.20.20",12421,238275,10037
"X6.21.20",12438,238499,10515
"X6.22.20",12484,238720,10733
"X6.23.20",12535,238833,11028
"X6.24.20",12563,239410,11510
"X6.25.20",12602,239706,11948
"X6.26.20",12653,239961,12343
"X6.27.20",12715,240136,12642
"X6.28.20",12757,240310,12944
"X6.29.20",12800,240436,13172
"X6.30.20",12850,240578,13757
"X7.1.20",12904,240760,14112
"X7.2.20",12967,240961,14539
"X7.3.20",13030,241184,15065
"X7.4.20",13091,241419,15645
"X7.5.20",13137,241611,15928
"X7.6.20",13181,241819,16362
"X7.7.20",13244,241956,17220
"X7.8.20",13293,242149,17893
"X7.9.20",13338,242363,18496
"X7.10.20",13373,242639,19092
"X7.11.20",13417,242827,19779
"X7.12.20",13479,243061,20235
"X7.13.20",13512,243230,20745
"X7.14.20",13551,243344,21738
"X7.15.20",13612,243506,22813
"X7.16.20",13672,243736,23441
"X7.17.20",13711,243967,24140
"X7.18.20",13745,244216,25056
"X7.19.20",13771,244434,25265
"X7.20.20",13816,244624,25433
"X7.21.20",13879,244752,26326
"X7.22.20",13938,245032,27301
"X7.23.20",13979,245338,27969
"X7.24.20",14092,245590,29116
"X7.25.20",14150,245864,30081
"X7.26.20",14175,246118,31285
"X7.27.20",14203,246286,32686
"X7.28.20",14251,246488,33775
"X7.29.20",14269,246776,34623
"X7.30.20",14305,247158,35740
"X7.31.20",14336,247537,36487
"X8.1.20",14366,247832,37731
"X8.2.20",14389,248070,38225
"X8.3.20",14423,248229,38602
"X8.4.20",14456,248419,39463
"X8.5.20",14499,248803,40564
"X8.6.20",14519,249204,41401
"X8.7.20",14562,249756,42255
"X8.8.20",14598,250103,43080
"X8.9.20",14626,250566,43566
"X8.10.20",14660,250825,43963
"X8.11.20",14714,251237,44728
"X8.12.20",14770,251713,45398
"X8.13.20",14873,252235,46103
"X8.14.20",15039,252809,46897
"X8.15.20",15318,253438,47798
"X8.16.20",15515,253915,48342
"X8.17.20",15761,254235,48711
"X8.18.20",16058,254636,49326
"X8.19.20",16346,255278,49923
