"","Korea","Italy","X"
"X5.4.20",10804,211938,29673
"X5.5.20",10806,213013,29996
"X5.6.20",10810,214457,30399
"X5.7.20",10822,215858,30652
"X5.8.20",10840,217185,30855
"X5.9.20",10874,218268,31417
"X5.10.20",10909,219070,31600
"X5.11.20",10936,219814,31815
"X5.12.20",10962,221216,32050
"X5.13.20",10991,222104,32662
"X5.14.20",11018,223096,33489
"X5.15.20",11037,223885,33837
"X5.16.20",11050,224760,34117
"X5.17.20",11065,225435,34432
"X5.18.20",11078,225886,34709
"X5.19.20",11110,226699,35038
"X5.20.20",11122,227364,35316
"X5.21.20",11142,228006,36504
"X5.22.20",11165,228658,36925
"X5.23.20",11190,229327,37040
"X5.24.20",11206,229858,37169
"X5.25.20",11225,230158,37809
"X5.26.20",11265,230555,38054
"X5.27.20",11344,231139,38497
"X5.28.20",11402,231732,38802
"X5.29.20",11441,232248,38802
"X5.30.20",11468,232664,39577
"X5.31.20",11503,232997,39916
"X6.1.20",11541,233197,40341
"X6.2.20",11590,233515,40746
"X6.3.20",11629,233836,41133
"X6.4.20",11668,234013,41562
"X6.5.20",11719,234531,41989
"X6.6.20",11776,234801,42486
"X6.7.20",11814,234998,42816
"X6.8.20",11852,235278,43050
"X6.9.20",11902,235561,43612
"X6.10.20",11947,235763,44030
"X6.11.20",12003,236142,44472
"X6.12.20",12051,236305,44995
"X6.13.20",12085,236651,46283
"X6.14.20",12121,236989,46619
"X6.15.20",12155,237290,47172
"X6.16.20",12198,237500,47706
"X6.17.20",12257,237828,48634
"X6.18.20",12306,238159,48634
"X6.19.20",12373,238011,48515
"X6.20.20",12421,238275,49385
"X6.21.20",12438,238499,49778
"X6.22.20",12484,238720,50239
"X6.23.20",12535,238833,51595
"X6.24.20",12563,239410,52477
"X6.25.20",12602,239706,53415
"X6.26.20",12653,239961,54769
"X6.27.20",12715,240136,54769
"X6.28.20",12757,240310,56236
"X6.29.20",12800,240436,57081
"X6.30.20",12850,240578,58095
"X7.1.20",12904,240760,60178
"X7.2.20",12967,240961,61561
"X7.3.20",13030,241184,63289
"X7.4.20",13091,241419,63289
"X7.5.20",13137,241611,65226
"X7.6.20",13181,241819,66327
"X7.7.20",13244,241956,68263
"X7.8.20",13293,242149,70151
"X7.9.20",13338,242363,71994
"X7.10.20",13373,242639,74636
"X7.11.20",13417,242827,76803
"X7.12.20",13479,243061,78122
"X7.13.20",13512,243230,79827
"X7.14.20",13551,243344,82042
"X7.15.20",13612,243506,84131
"X7.16.20",13672,243736,86411
"X7.17.20",13711,243967,88590
"X7.18.20",13745,244216,88590
"X7.19.20",13771,244434,91706
"X7.20.20",13816,244624,94892
"X7.21.20",13879,244752,96583
"X7.22.20",13938,245032,99354
"X7.23.20",13979,245338,101650
"X7.24.20",14092,245590,103734
"X7.25.20",14150,245864,103734
"X7.26.20",14175,246118,107574
"X7.27.20",14203,246286,109917
"X7.28.20",14251,246488,111038
"X7.29.20",14269,246776,112773
"X7.30.20",14305,247158,114481
"X7.31.20",14336,247537,116280
"X8.1.20",14366,247832,116280
"X8.2.20",14389,248070,119747
"X8.3.20",14423,248229,120846
"X8.4.20",14456,248419,124461
"X8.5.20",14499,248803,125943
"X8.6.20",14519,249204,127246
"X8.7.20",14562,249756,128746
"X8.8.20",14598,250103,128746
"X8.9.20",14626,250566,131399
"X8.10.20",14660,250825,131961
"X8.11.20",14714,251237,133125
"X8.12.20",14770,251713,134304
"X8.13.20",14873,252235,135439
"X8.14.20",15039,252809,136737
"X8.15.20",15318,253438,136737
"X8.16.20",15515,253915,137918
"X8.17.20",15761,254235,138485
"X8.18.20",16058,254636,139125
"X8.19.20",16346,255278,139903
"X8.20.20",16670,256118,140821
"X8.21.20",17002,257065,141720
"X8.22.20",17399,258136,141720
"X8.23.20",17665,259345,142943
"X8.24.20",17945,260298,143566
"X8.25.20",18265,261174,144116
"X8.26.20",18706,262540,145661
"X8.27.20",19077,263949,146338
"X8.28.20",19400,265409,146944
"X8.29.20",19699,266853,146944
"X8.30.20",19947,268218,148568
"X8.31.20",20182,269214,148894
"X9.1.20",20449,270189,149583
"X9.2.20",20644,271515,150734
"X9.3.20",20842,272912,151547
"X9.4.20",21010,274644,152369
