"","Korea","Italy","X"
"X5.5.20",10806,213013,29711
"X5.6.20",10810,214457,30696
"X5.7.20",10822,215858,31439
"X5.8.20",10840,217185,32106
"X5.9.20",10874,218268,32532
"X5.10.20",10909,219070,33441
"X5.11.20",10936,219814,33927
"X5.12.20",10962,221216,34635
"X5.13.20",10991,222104,35332
"X5.14.20",11018,223096,35858
"X5.15.20",11037,223885,36681
"X5.16.20",11050,224760,37147
"X5.17.20",11065,225435,37701
"X5.18.20",11078,225886,38081
"X5.19.20",11110,226699,38721
"X5.20.20",11122,227364,39647
"X5.21.20",11142,228006,40405
"X5.22.20",11165,228658,41218
"X5.23.20",11190,229327,42132
"X5.24.20",11206,229858,42838
"X5.25.20",11225,230158,43344
"X5.26.20",11265,230555,43730
"X5.27.20",11344,231139,44421
"X5.28.20",11402,231732,45070
"X5.29.20",11441,232248,45670
"X5.30.20",11468,232664,46286
"X5.31.20",11503,232997,46986
"X6.1.20",11541,233197,47618
"X6.2.20",11590,233515,48207
"X6.3.20",11629,233836,48894
"X6.4.20",11668,234013,49847
"X6.5.20",11719,234531,50621
"X6.6.20",11776,234801,51309
"X6.7.20",11814,234998,51898
"X6.8.20",11852,235278,52497
"X6.9.20",11902,235561,53249
"X6.10.20",11947,235763,53980
"X6.11.20",12003,236142,54973
"X6.12.20",12051,236305,55783
"X6.13.20",12085,236651,56801
"X6.14.20",12121,236989,57681
"X6.15.20",12155,237290,58414
"X6.16.20",12198,237500,59078
"X6.17.20",12257,237828,60030
"X6.18.20",12306,238159,60912
"X6.19.20",12373,238011,62009
"X6.20.20",12421,238275,63809
"X6.21.20",12438,238499,64701
"X6.22.20",12484,238720,65928
"X6.23.20",12535,238833,67678
"X6.24.20",12563,239410,69381
"X6.25.20",12602,239706,71095
"X6.26.20",12653,239961,72995
"X6.27.20",12715,240136,74985
"X6.28.20",12757,240310,77210
"X6.29.20",12800,240436,79417
"X6.30.20",12850,240578,81291
"X7.1.20",12904,240760,84237
"X7.2.20",12967,240961,87709
"X7.3.20",13030,241184,90493
"X7.4.20",13091,241419,93319
"X7.5.20",13137,241611,95516
"X7.6.20",13181,241819,97064
"X7.7.20",13244,241956,100470
"X7.8.20",13293,242149,103890
"X7.9.20",13338,242363,106727
"X7.10.20",13373,242639,111211
"X7.11.20",13417,242827,114401
"X7.12.20",13479,243061,116926
"X7.13.20",13512,243230,120569
"X7.14.20",13551,243344,123963
"X7.15.20",13612,243506,127834
"X7.16.20",13672,243736,131275
"X7.17.20",13711,243967,135183
"X7.18.20",13745,244216,139872
"X7.19.20",13771,244434,143123
"X7.20.20",13816,244624,145575
"X7.21.20",13879,244752,148988
"X7.22.20",13938,245032,152302
"X7.23.20",13979,245338,156588
"X7.24.20",14092,245590,161401
"X7.25.20",14150,245864,165188
"X7.26.20",14175,246118,167953
"X7.27.20",14203,246286,170843
"X7.28.20",14251,246488,175052
"X7.29.20",14269,246776,178323
"X7.30.20",14305,247158,182286
"X7.31.20",14336,247537,186352
"X8.1.20",14366,247832,190012
"X8.2.20",14389,248070,193177
"X8.3.20",14423,248229,195435
"X8.4.20",14456,248419,197948
"X8.5.20",14499,248803,201713
"X8.6.20",14519,249204,204895
"X8.7.20",14562,249756,209004
"X8.8.20",14598,250103,213427
"X8.9.20",14626,250566,216596
