"","Korea","Italy","X"
"X8.1.20",14366,247832,407492
"X8.2.20",14389,248070,428850
"X8.3.20",14423,248229,433100
"X8.4.20",14456,248419,439890
"X8.5.20",14499,248803,447624
"X8.6.20",14519,249204,455409
"X8.7.20",14562,249756,463875
"X8.8.20",14598,250103,463875
"X8.9.20",14626,250566,478024
"X8.10.20",14660,250825,483133
"X8.11.20",14714,251237,483133
