"","Korea","Italy","X"
"X5.5.20",10806,213013,12256
"X5.6.20",10810,214457,12758
"X5.7.20",10822,215858,13397
"X5.8.20",10840,217185,13868
"X5.9.20",10874,218268,14360
"X5.10.20",10909,219070,14764
"X5.11.20",10936,219814,15045
"X5.12.20",10962,221216,15346
"X5.13.20",10991,222104,15816
"X5.14.20",11018,223096,16507
"X5.15.20",11037,223885,17129
"X5.16.20",11050,224760,17982
"X5.17.20",11065,225435,18512
"X5.18.20",11078,225886,19023
"X5.19.20",11110,226699,19700
"X5.20.20",11122,227364,20122
"X5.21.20",11142,228006,20860
"X5.22.20",11165,228658,21618
"X5.23.20",11190,229327,22725
"X5.24.20",11206,229858,23222
"X5.25.20",11225,230158,23964
"X5.26.20",11265,230555,24140
"X5.27.20",11344,231139,24628
"X5.28.20",11402,231732,25412
"X5.29.20",11441,232248,26488
"X5.30.20",11468,232664,27673
"X5.31.20",11503,232997,28589
"X6.1.20",11541,233197,29263
"X6.2.20",11590,233515,29889
"X6.3.20",11629,233836,30777
"X6.4.20",11668,234013,31966
"X6.5.20",11719,234531,33255
"X6.6.20",11776,234801,34625
"X6.7.20",11814,234998,35546
"X6.8.20",11852,235278,36484
"X6.9.20",11902,235561,37160
"X6.10.20",11947,235763,38171
"X6.11.20",12003,236142,39481
"X6.12.20",12051,236305,41249
"X6.13.20",12085,236651,42676
"X6.14.20",12121,236989,44119
"X6.15.20",12155,237290,45102
"X6.16.20",12198,237500,45853
"X6.17.20",12257,237828,46855
"X6.18.20",12306,238159,48188
"X6.19.20",12373,238011,49840
"X6.20.20",12421,238275,51389
"X6.21.20",12438,238499,52801
"X6.22.20",12484,238720,53605
"X6.23.20",12535,238833,54453
"X6.24.20",12563,239410,56174
"X6.25.20",12602,239706,57183
"X6.26.20",12653,239961,58818
"X6.27.20",12715,240136,60537
"X6.28.20",12757,240310,62142
"X6.29.20",12800,240436,63484
"X6.30.20",12850,240578,64670
"X7.1.20",12904,240760,66513
"X7.2.20",12967,240961,68142
"X7.3.20",13030,241184,70241
"X7.4.20",13091,241419,71654
"X7.5.20",13137,241611,72983
"X7.6.20",13181,241819,74529
"X7.7.20",13244,241956,75875
"X7.8.20",13293,242149,77310
"X7.9.20",13338,242363,79349
"X7.10.20",13373,242639,81331
"X7.11.20",13417,242827,83793
"X7.12.20",13479,243061,85701
"X7.13.20",13512,243230,87528
"X7.14.20",13551,243344,89484
"X7.15.20",13612,243506,91266
"X7.16.20",13672,243736,93426
"X7.17.20",13711,243967,95477
"X7.18.20",13745,244216,97958
"X7.19.20",13771,244434,99778
"X7.20.20",13816,244624,101046
"X7.21.20",13879,244752,102861
"X7.22.20",13938,245032,105001
"X7.23.20",13979,245338,106893
"X7.24.20",14092,245590,108995
"X7.25.20",14150,245864,111092
"X7.26.20",14175,246118,112713
"X7.27.20",14203,246286,114338
"X7.28.20",14251,246488,116087
"X7.29.20",14269,246776,117850
"X7.30.20",14305,247158,120194
"X7.31.20",14336,247537,122148
"X8.1.20",14366,247832,123878
"X8.2.20",14389,248070,125219
"X8.3.20",14423,248229,126532
"X8.4.20",14456,248419,128161
"X8.5.20",14499,248803,129288
"X8.6.20",14519,249204,131267
"X8.7.20",14562,249756,132812
"X8.8.20",14598,250103,134766
"X8.9.20",14626,250566,136218
"X8.10.20",14660,250825,136844
"X8.11.20",14714,251237,137895
"X8.12.20",14770,251713,139061
"X8.13.20",14873,252235,140824
"X8.14.20",15039,252809,142170
"X8.15.20",15318,253438,143706
"X8.16.20",15515,253915,144952
"X8.17.20",15761,254235,145516
"X8.18.20",16058,254636,146779
"X8.19.20",16346,255278,147932
"X8.20.20",16670,256118,149904
"X8.21.20",17002,257065,151912
"X8.22.20",17399,258136,153641
