"","Korea","Italy","X"
"X5.5.20",10806,213013,5245
"X5.6.20",10810,214457,5822
"X5.7.20",10822,215858,5934
"X5.8.20",10840,217185,6129
"X5.9.20",10874,218268,6288
"X5.10.20",10909,219070,6440
"X5.11.20",10936,219814,6440
"X5.12.20",10962,221216,6677
"X5.13.20",10991,222104,6853
"X5.14.20",11018,223096,7080
"X5.15.20",11037,223885,7225
"X5.16.20",11050,224760,7444
"X5.17.20",11065,225435,7688
"X5.18.20",11078,225886,7688
"X5.19.20",11110,226699,8069
"X5.20.20",11122,227364,8069
"X5.21.20",11142,228006,8167
"X5.22.20",11165,228658,8286
"X5.23.20",11190,229327,8426
"X5.24.20",11206,229858,8571
"X5.25.20",11225,230158,8571
"X5.26.20",11265,230555,8571
"X5.27.20",11344,231139,9077
"X5.28.20",11402,231732,9077
"X5.29.20",11441,232248,9184
"X5.30.20",11468,232664,9464
"X5.31.20",11503,232997,9704
"X6.1.20",11541,233197,10046
"X6.2.20",11590,233515,10185
"X6.3.20",11629,233836,10410
"X6.4.20",11668,234013,10705
"X6.5.20",11719,234531,10977
"X6.6.20",11776,234801,11287
"X6.7.20",11814,234998,11287
"X6.8.20",11852,235278,11476
"X6.9.20",11902,235561,11708
"X6.10.20",11947,235763,11883
"X6.11.20",12003,236142,11945
"X6.12.20",12051,236305,11945
"X6.13.20",12085,236651,12445
"X6.14.20",12121,236989,12445
"X6.15.20",12155,237290,12647
"X6.16.20",12198,237500,12829
"X6.17.20",12257,237828,12995
"X6.18.20",12306,238159,13197
"X6.19.20",12373,238011,13454
"X6.20.20",12421,238275,13630
"X6.21.20",12438,238499,13750
"X6.22.20",12484,238720,13839
"X6.23.20",12535,238833,14141
"X6.24.20",12563,239410,14363
"X6.25.20",12602,239706,14617
"X6.26.20",12653,239961,14859
"X6.27.20",12715,240136,14859
"X6.28.20",12757,240310,15232
"X6.29.20",12800,240436,15347
"X6.30.20",12850,240578,15624
"X7.1.20",12904,240760,15842
"X7.2.20",12967,240961,16079
"X7.3.20",13030,241184,16376
"X7.4.20",13091,241419,16376
"X7.5.20",13137,241611,16376
"X7.6.20",13181,241819,17152
"X7.7.20",13244,241956,17519
"X7.8.20",13293,242149,17919
"X7.9.20",13338,242363,18245
"X7.10.20",13373,242639,18670
"X7.11.20",13417,242827,19121
"X7.12.20",13479,243061,19389
"X7.13.20",13512,243230,19653
"X7.14.20",13551,243344,20223
"X7.15.20",13612,243506,20677
"X7.16.20",13672,243736,21083
"X7.17.20",13711,243967,21605
"X7.18.20",13745,244216,22184
"X7.19.20",13771,244434,23161
"X7.20.20",13816,244624,23414
"X7.21.20",13879,244752,24060
"X7.22.20",13938,245032,24540
"X7.23.20",13979,245338,25147
"X7.24.20",14092,245590,25931
"X7.25.20",14150,245864,26764
"X7.26.20",14175,246118,27079
"X7.27.20",14203,246286,27601
"X7.28.20",14251,246488,28126
"X7.29.20",14269,246776,28727
"X7.30.20",14305,247158,29386
"X7.31.20",14336,247537,30151
"X8.1.20",14366,247832,30723
"X8.2.20",14389,248070,31185
"X8.3.20",14423,248229,31508
"X8.4.20",14456,248419,32197
"X8.5.20",14499,248803,32741
"X8.6.20",14519,249204,33254
"X8.7.20",14562,249756,33796
"X8.8.20",14598,250103,34578
"X8.9.20",14626,250566,34982
"X8.10.20",14660,250825,35254
"X8.11.20",14714,251237,35793
"X8.12.20",14770,251713,36945
"X8.13.20",14873,252235,37686
"X8.14.20",15039,252809,38298
"X8.15.20",15318,253438,38930
"X8.16.20",15515,253915,39315
"X8.17.20",15761,254235,39691
"X8.18.20",16058,254636,40299
"X8.19.20",16346,255278,40926
"X8.20.20",16670,256118,41626
"X8.21.20",17002,257065,42265
"X8.22.20",17399,258136,42265
"X8.23.20",17665,259345,43529
"X8.24.20",17945,260298,43899
"X8.25.20",18265,261174,44568
"X8.26.20",18706,262540,45230
"X8.27.20",19077,263949,45978
"X8.28.20",19400,265409,46757
"X8.29.20",19699,266853,47577
"X8.30.20",19947,268218,48032
"X8.31.20",20182,269214,48396
"X9.1.20",20449,270189,49185
"X9.2.20",20644,271515,49991
"X9.3.20",20842,272912,50885
"X9.4.20",21010,274644,51677
